"","type","category","contrast","id","name","formula","flag","log2FoldChange","padj","label","bar_start","bar_stop","bar_label","bar_y"
"127","all","type","digesta_v_tissue","RP_pos_245_16113a1_653",NA,NA,"good_msms",2.80985467036238,0.0016797090036292,"RP_pos_245_16113a1_653
not annotated","digesta","tissue","2.81 **",20.2180414605307
"128","all","type","digesta_v_tissue","RP_pos_245_1861a3_145","II put",NA,"good_msms",4.14559928988465,0.000165225306945849,"RP_pos_245_1861a3_145
II put","digesta","tissue","4.15 ***",20.7079129013869
"129","all","type","digesta_v_tissue","RP_pos_245_18626a3_456","IL put",NA,"good_msms",2.46511010278024,0.0154095438213598,"RP_pos_245_18626a3_456
IL put","digesta","tissue","2.47 *",20.5763260365303
"130","all","type","digesta_v_tissue","RP_pos_245_22659a10_281",NA,NA,"good_msms",-1.31977370000961,0.00129049905765902,"RP_pos_245_22659a10_281
not annotated","digesta","tissue","-1.32 **",20.4715121791488
"131","all","type","digesta_v_tissue","RP_pos_246_15251a7_929",NA,NA,"good_msms",9.5998632641861,1.3342055988977e-07,"RP_pos_246_15251a7_929
not annotated","digesta","tissue","9.6 ***",20.7313184356666
"132","all","type","digesta_v_tissue","RP_pos_246_17065a2_799","Isovaleryl-L-carnitine","C12H23NO4","good_msms",8.66645617658131,0.000795188516008069,"RP_pos_246_17065a2_799
Isovaleryl-L-carnitine","digesta","tissue","8.67 ***",21.3831066726499
"133","all","type","digesta_v_tissue","RP_pos_247_14452a3_599",NA,NA,"good_msms",-1.70295214287001,0.00674516594480332,"RP_pos_247_14452a3_599
not annotated","digesta","tissue","-1.7 **",14.8117193283204
"134","all","type","digesta_v_tissue","RP_pos_247_1904a8_192",NA,NA,"good_msms",-3.23857612389803,0.00488822218149822,"RP_pos_247_1904a8_192
not annotated","digesta","tissue","-3.24 **",17.4586562105245
"135","all","type","digesta_v_tissue","RP_pos_248_11934a6_196",NA,NA,"good_msms",3.16875235555477,0.0140088069383594,"RP_pos_248_11934a6_196
not annotated","digesta","tissue","3.17 *",17.5056404651471
"136","all","type","digesta_v_tissue","RP_pos_248_18541a3_393",NA,NA,"good_msms",-1.19521314756751,0.00687294667853586,"RP_pos_248_18541a3_393
not annotated","digesta","tissue","-1.2 **",15.4506339059431
"137","all","type","digesta_v_tissue","RP_pos_251_04868a3_303",NA,NA,"good_msms",3.33438385079197,0.00146656399760603,"RP_pos_251_04868a3_303
not annotated","digesta","tissue","3.33 **",19.3807674934714
"138","all","type","digesta_v_tissue","RP_pos_251_07722a2_072",NA,NA,"good_msms",2.60015637505579,8.13936809021164e-06,"RP_pos_251_07722a2_072
not annotated","digesta","tissue","2.6 ***",16.2126401500858
"139","all","type","digesta_v_tissue","RP_pos_251_10233a3_112",NA,NA,"good_msms",-1.25977201643056,0.00121081605432834,"RP_pos_251_10233a3_112
not annotated","digesta","tissue","-1.26 **",16.6596540250167
"140","all","type","digesta_v_tissue","RP_pos_253_11848a1_625",NA,NA,"good_msms",1.2279518847914,0.0106839473268223,"RP_pos_253_11848a1_625
not annotated","digesta","tissue","1.23 *",17.4299389855558
"141","all","type","digesta_v_tissue","RP_pos_253_1192a2_338",NA,NA,"good_msms",1.80554797085708,3.65854423403202e-05,"RP_pos_253_1192a2_338
not annotated","digesta","tissue","1.81 ***",18.3617869361328
"142","all","type","digesta_v_tissue","RP_pos_254_12077a2_826",NA,NA,"good_msms",3.40014261018197,0.00920881559291018,"RP_pos_254_12077a2_826
not annotated","digesta","tissue","3.4 **",18.1953019170157
"143","all","type","digesta_v_tissue","RP_pos_258_20682a3_956",NA,NA,"good_msms",-1.07027256372655,0.0278422007440214,"RP_pos_258_20682a3_956
not annotated","digesta","tissue","-1.07 *",20.6954514810152
"144","all","type","digesta_v_tissue","RP_pos_258_27917a8_688",NA,NA,"good_msms",-3.97859253830662,0.000892984306835363,"RP_pos_258_27917a8_688
not annotated","digesta","tissue","-3.98 ***",16.8991280147353
"145","all","type","digesta_v_tissue","RP_pos_259_09921a2_228",NA,NA,"good_msms",2.75541888262907,0.0039551100004194,"RP_pos_259_09921a2_228
not annotated","digesta","tissue","2.76 **",17.975015832571
"146","all","type","digesta_v_tissue","RP_pos_260_10291a2_747",NA,NA,"good_msms",-1.3069069326103,0.00256333336937666,"RP_pos_260_10291a2_747
not annotated","digesta","tissue","-1.31 **",17.3898065478163
"147","all","type","digesta_v_tissue","RP_pos_260_14908a4_392",NA,NA,"good_msms",-1.40488058778026,0.0048392828628599,"RP_pos_260_14908a4_392
not annotated","digesta","tissue","-1.4 **",19.9357203986959
"148","all","type","digesta_v_tissue","RP_pos_260_14935a5_636",NA,NA,"good_msms",-1.51282795764508,0.00417527465336842,"RP_pos_260_14935a5_636
not annotated","digesta","tissue","-1.51 **",17.0717648167552
"149","all","type","digesta_v_tissue","RP_pos_260_16037a1_879",NA,NA,"good_msms",1.9028032687417,0.0132163051216202,"RP_pos_260_16037a1_879
not annotated","digesta","tissue","1.9 *",18.185498294454
"150","all","type","digesta_v_tissue","RP_pos_260_18613a3_88","CAR 6:0","C13H25NO4","curated",7.6933748853274,6.21731771891941e-07,"RP_pos_260_18613a3_88
CAR 6:0","digesta","tissue","7.69 ***",22.580481379383
"151","all","type","digesta_v_tissue","RP_pos_260_25858a7_89",NA,NA,"good_msms",-2.0702440705131,0.00477872127031694,"RP_pos_260_25858a7_89
not annotated","digesta","tissue","-2.07 **",18.5737813199298
"152","all","type","digesta_v_tissue","RP_pos_261_08649a3_09",NA,NA,"good_msms",-1.14462186049463,0.000282095914393463,"RP_pos_261_08649a3_09
not annotated","digesta","tissue","-1.14 ***",18.5021703766606
"153","all","type","digesta_v_tissue","RP_pos_262_11896a3_452",NA,NA,"good_msms",-1.24953675757854,0.00192878565326689,"RP_pos_262_11896a3_452
not annotated","digesta","tissue","-1.25 **",17.5571681701248
"154","all","type","digesta_v_tissue","RP_pos_262_16479a5_768",NA,NA,"good_msms",-1.11989466097097,0.00259996439623916,"RP_pos_262_16479a5_768
not annotated","digesta","tissue","-1.12 **",18.0199014865414
"155","all","type","digesta_v_tissue","RP_pos_262_16479a1_492",NA,NA,"good_msms",6.16460011346794,3.26159247531504e-07,"RP_pos_262_16479a1_492
not annotated","digesta","tissue","6.16 ***",19.7711048277596
"156","all","type","digesta_v_tissue","RP_pos_262_16522a4_774",NA,NA,"good_msms",-1.1622235998479,0.00283308184990792,"RP_pos_262_16522a4_774
not annotated","digesta","tissue","-1.16 **",18.214675428657
"157","all","type","digesta_v_tissue","RP_pos_263_07013a1_792",NA,NA,"good_msms",2.93245544681936,6.11745244627329e-06,"RP_pos_263_07013a1_792
not annotated","digesta","tissue","2.93 ***",17.7467517067577
"158","all","type","digesta_v_tissue","RP_pos_263_23734a10_284",NA,NA,"good_msms",-1.4374253871406,0.000486476088843096,"RP_pos_263_23734a10_284
not annotated","digesta","tissue","-1.44 ***",23.0032849288808
"159","all","type","digesta_v_tissue","RP_pos_266_15988a4_598",NA,NA,"good_msms",-1.31099717233045,0.0237261778707108,"RP_pos_266_15988a4_598
not annotated","digesta","tissue","-1.31 *",15.0612922024877
"160","all","type","digesta_v_tissue","RP_pos_267_11609a2_799",NA,NA,"good_msms",3.94792948780979,0.00202193982724058,"RP_pos_267_11609a2_799
not annotated","digesta","tissue","3.95 **",18.9895881339039
"161","all","type","digesta_v_tissue","RP_pos_267_1312a7_177",NA,NA,"good_msms",5.56128323040469,0.00014575511370783,"RP_pos_267_1312a7_177
not annotated","digesta","tissue","5.56 ***",19.6815340475801
"162","all","type","digesta_v_tissue","RP_pos_268_10452a1_393","Adenosine","C10H13N5O4","curated",2.69544713185393,0.00219093278707854,"RP_pos_268_10452a1_393
Adenosine","digesta","tissue","2.7 **",25.3751724346234
"163","all","type","digesta_v_tissue","RP_pos_269_0882a1_45",NA,NA,"good_msms",4.07797897284301,7.89536778790613e-06,"RP_pos_269_0882a1_45
not annotated","digesta","tissue","4.08 ***",24.7269889143168
"164","all","type","digesta_v_tissue","RP_pos_270_10846a1_395",NA,NA,"good_msms",2.22427851199082,0.0061049598987823,"RP_pos_270_10846a1_395
not annotated","digesta","tissue","2.22 **",19.4901940809421
"165","all","type","digesta_v_tissue","RP_pos_271_16544a2_889",NA,NA,"good_msms",1.72280979537159,0.0271717443532482,"RP_pos_271_16544a2_889
not annotated","digesta","tissue","1.72 *",17.8068252402046
"166","all","type","digesta_v_tissue","RP_pos_271_26331a11_204",NA,NA,"good_msms",-4.92201563342522,2.28070920083901e-06,"RP_pos_271_26331a11_204
not annotated","digesta","tissue","-4.92 ***",21.5087666993423
"167","all","type","digesta_v_tissue","RP_pos_272_25818a8_123",NA,NA,"good_msms",-1.82814720658109,0.0291146002800169,"RP_pos_272_25818a8_123
not annotated","digesta","tissue","-1.83 *",20.0684302664659
"168","all","type","digesta_v_tissue","RP_pos_273_11456a2_962",NA,NA,"good_msms",3.65758543864649,6.50207263527128e-05,"RP_pos_273_11456a2_962
not annotated","digesta","tissue","3.66 ***",21.6263929152096
"169","all","type","digesta_v_tissue","RP_pos_273_21713a3_725",NA,NA,"good_msms",-2.18889279294468,0.0135178851242242,"RP_pos_273_21713a3_725
not annotated","digesta","tissue","-2.19 *",13.4130940364422
"170","all","type","digesta_v_tissue","RP_pos_274_10779a4_144",NA,NA,"good_msms",-1.02527416515633,0.00105722804614481,"RP_pos_274_10779a4_144
not annotated","digesta","tissue","-1.03 **",17.6669241519694
"171","all","type","digesta_v_tissue","RP_pos_274_16467a4_149",NA,NA,"good_msms",-2.8279897678616,0.000713704163853998,"RP_pos_274_16467a4_149
not annotated","digesta","tissue","-2.83 ***",14.15496221321
"172","all","type","digesta_v_tissue","RP_pos_274_20126a4_869",NA,NA,"good_msms",6.97327959367871,0.000134580748430927,"RP_pos_274_20126a4_869
not annotated","digesta","tissue","6.97 ***",19.7124013018257
"173","all","type","digesta_v_tissue","RP_pos_274_20135a2_643",NA,NA,"good_msms",-1.00982415571279,0.0223566681615742,"RP_pos_274_20135a2_643
not annotated","digesta","tissue","-1.01 *",18.1296454909306
"174","all","type","digesta_v_tissue","RP_pos_274_27466a8_323",NA,NA,"good_msms",-2.56061061255351,0.00204092933191412,"RP_pos_274_27466a8_323
not annotated","digesta","tissue","-2.56 **",19.0449701047336
"175","all","type","digesta_v_tissue","RP_pos_274_69812a12_747",NA,NA,"good_msms",-5.26382992408488,1.57125820734098e-05,"RP_pos_274_69812a12_747
not annotated","digesta","tissue","-5.26 ***",18.8093867840475
"176","all","type","digesta_v_tissue","RP_pos_276_12607a4_961",NA,NA,"good_msms",4.49265503911902,7.07223673922641e-07,"RP_pos_276_12607a4_961
not annotated","digesta","tissue","4.49 ***",17.5420615997458
"177","all","type","digesta_v_tissue","RP_pos_276_18036a3_358",NA,NA,"good_msms",-1.08977904155799,0.0298539298102646,"RP_pos_276_18036a3_358
not annotated","digesta","tissue","-1.09 *",16.8311592328686
"178","all","type","digesta_v_tissue","RP_pos_277_10059a6_034",NA,NA,"good_msms",4.64141302763278,1.53000138265026e-05,"RP_pos_277_10059a6_034
not annotated","digesta","tissue","4.64 ***",18.3258666343471
"179","all","type","digesta_v_tissue","RP_pos_278_15994a5_09",NA,NA,"good_msms",-1.41066609447749,0.00430323629804197,"RP_pos_278_15994a5_09
not annotated","digesta","tissue","-1.41 **",14.8089685300742
"180","all","type","digesta_v_tissue","RP_pos_278_16116a3_98",NA,NA,"good_msms",-1.78179861978529,0.00485979198425634,"RP_pos_278_16116a3_98
not annotated","digesta","tissue","-1.78 **",14.191872800438
"181","all","type","digesta_v_tissue","RP_pos_278_24796a8_979",NA,NA,"good_msms",1.60785043849252,0.0358282807625806,"RP_pos_278_24796a8_979
not annotated","digesta","tissue","1.61 *",18.7085673691203
"182","all","type","digesta_v_tissue","RP_pos_279_07935a2_613",NA,NA,"good_msms",3.27435750477082,0.0168532668943046,"RP_pos_279_07935a2_613
not annotated","digesta","tissue","3.27 *",18.9524191279772
"183","all","type","digesta_v_tissue","RP_pos_279_10077a1_802",NA,NA,"good_msms",3.63665093296678,0.00889653426354165,"RP_pos_279_10077a1_802
not annotated","digesta","tissue","3.64 **",20.7152651817185
"184","all","type","digesta_v_tissue","RP_pos_280_20178a1_268",NA,NA,"good_msms",-1.27145930895416,0.00145692979419002,"RP_pos_280_20178a1_268
not annotated","digesta","tissue","-1.27 **",17.7770074172501
"185","all","type","digesta_v_tissue","RP_pos_281_09598a4_317",NA,NA,"good_msms",4.40752911882522,0.000340328665315705,"RP_pos_281_09598a4_317
not annotated","digesta","tissue","4.41 ***",20.1593791921416
"186","all","type","digesta_v_tissue","RP_pos_281_09937a2_708",NA,NA,"good_msms",1.36858306809413,0.0298539298102646,"RP_pos_281_09937a2_708
not annotated","digesta","tissue","1.37 *",16.4146151466117
"187","all","type","digesta_v_tissue","RP_pos_281_18613a5_691",NA,NA,"good_msms",-1.71689549400267,0.0121878450645748,"RP_pos_281_18613a5_691
not annotated","digesta","tissue","-1.72 *",14.2350855669272
"188","all","type","digesta_v_tissue","RP_pos_284_09888a1_448","Guanosine ","C10H13N5O5","curated",3.9705679368399,4.2485439935429e-07,"RP_pos_284_09888a1_448
Guanosine ","digesta","tissue","3.97 ***",22.6943491252926
"189","all","type","digesta_v_tissue","RP_pos_284_15558a3_281",NA,NA,"good_msms",-1.11182006053803,0.00239324236905763,"RP_pos_284_15558a3_281
not annotated","digesta","tissue","-1.11 **",16.3649809121557
"190","all","type","digesta_v_tissue","RP_pos_284_16089a2_006",NA,NA,"good_msms",-1.03597719136414,0.0353962030065075,"RP_pos_284_16089a2_006
not annotated","digesta","tissue","-1.04 *",15.6255712040506
"191","all","type","digesta_v_tissue","RP_pos_284_19769a2_792",NA,NA,"good_msms",-1.01535323191812,0.00296949622402944,"RP_pos_284_19769a2_792
not annotated","digesta","tissue","-1.02 **",13.5828900707637
"192","all","type","digesta_v_tissue","RP_pos_284_29474a8_965",NA,NA,"good_msms",-4.56153611216981,0.00174492123822602,"RP_pos_284_29474a8_965
not annotated","digesta","tissue","-4.56 **",20.533576772188
"193","all","type","digesta_v_tissue","RP_pos_284_2952a10_691",NA,NA,"good_msms",-1.8867355131136,0.00666762010572213,"RP_pos_284_2952a10_691
not annotated","digesta","tissue","-1.89 **",23.3182765123096
"194","all","type","digesta_v_tissue","RP_pos_285_08286a1_706","Xanthosine ","C10H12N4O6","curated",1.06961636900877,0.000722138162952081,"RP_pos_285_08286a1_706
Xanthosine ","digesta","tissue","1.07 ***",16.9722654487815
"195","all","type","digesta_v_tissue","RP_pos_286_27402a8_423",NA,NA,"good_msms",-2.88183971027181,0.0131543428505383,"RP_pos_286_27402a8_423
not annotated","digesta","tissue","-2.88 *",20.058941642166
"196","all","type","digesta_v_tissue","RP_pos_286_3107a9_015",NA,NA,"good_msms",-3.26351514235178,5.58162257688832e-06,"RP_pos_286_3107a9_015
not annotated","digesta","tissue","-3.26 ***",20.396997331727
"197","all","type","digesta_v_tissue","RP_pos_287_13071a3_49",NA,NA,"good_msms",2.75670123097954,2.3176600387329e-06,"RP_pos_287_13071a3_49
not annotated","digesta","tissue","2.76 ***",24.4106363584148
"198","all","type","digesta_v_tissue","RP_pos_287_20807a2_588",NA,NA,"good_msms",-1.39753449255634,0.0054572634792238,"RP_pos_287_20807a2_588
not annotated","digesta","tissue","-1.4 **",11.9500522150285
"199","all","type","digesta_v_tissue","RP_pos_287_23694a10_515",NA,NA,"good_msms",1.37722376134546,0.028431744446105,"RP_pos_287_23694a10_515
not annotated","digesta","tissue","1.38 *",19.8556429847596
"200","all","type","digesta_v_tissue","RP_pos_287_58563a2_677",NA,NA,"good_msms",7.65553932011663,0.00187485552493665,"RP_pos_287_58563a2_677
not annotated","digesta","tissue","7.66 **",17.941814228363
"201","all","type","digesta_v_tissue","RP_pos_288_2171a5_705","Octanoyl-L-carnitine","C15H29NO4","good_msms",7.36611730117533,1.90741201634483e-05,"RP_pos_288_2171a5_705
Octanoyl-L-carnitine","digesta","tissue","7.37 ***",19.6855199227878
"202","all","type","digesta_v_tissue","RP_pos_288_28964a8_565",NA,NA,"good_msms",-3.15908458461707,0.0034315606837814,"RP_pos_288_28964a8_565
not annotated","digesta","tissue","-3.16 **",22.107865106523
"203","all","type","digesta_v_tissue","RP_pos_289_11868a3_518",NA,NA,"good_msms",-1.13721232181782,0.00653553559167444,"RP_pos_289_11868a3_518
not annotated","digesta","tissue","-1.14 **",17.2546655907378
"204","all","type","digesta_v_tissue","RP_pos_291_13391a4_093",NA,NA,"good_msms",-2.30194239200003,0.0162099522471264,"RP_pos_291_13391a4_093
not annotated","digesta","tissue","-2.3 *",15.045255908937
"205","all","type","digesta_v_tissue","RP_pos_291_23218a9_696",NA,NA,"good_msms",-2.17706569219719,0.000172787223217777,"RP_pos_291_23218a9_696
not annotated","digesta","tissue","-2.18 ***",20.179948225423
"206","all","type","digesta_v_tissue","RP_pos_292_17136a3_79",NA,NA,"good_msms",-1.07379605483436,0.0410397657557753,"RP_pos_292_17136a3_79
not annotated","digesta","tissue","-1.07 *",18.1171116119762
"207","all","type","digesta_v_tissue","RP_pos_293_24777a9_915",NA,NA,"good_msms",-1.93762338910541,0.0417976438709041,"RP_pos_293_24777a9_915
not annotated","digesta","tissue","-1.94 *",22.1805997556972
"208","all","type","digesta_v_tissue","RP_pos_293_2478a10_799",NA,NA,"good_msms",-4.62342681078364,2.27768185259486e-06,"RP_pos_293_2478a10_799
not annotated","digesta","tissue","-4.62 ***",22.9786819243859
"209","all","type","digesta_v_tissue","RP_pos_294_12704a6_028",NA,NA,"good_msms",6.19832156322533,2.22683462971815e-05,"RP_pos_294_12704a6_028
not annotated","digesta","tissue","6.2 ***",18.1544441668948
"210","all","type","digesta_v_tissue","RP_pos_295_09622a5_113",NA,NA,"good_msms",-1.31590052232711,0.00270940535312276,"RP_pos_295_09622a5_113
not annotated","digesta","tissue","-1.32 **",18.7327393830665
"211","all","type","digesta_v_tissue","RP_pos_295_12875a2_734",NA,NA,"good_msms",-4.02300595355504,0.00153201301644513,"RP_pos_295_12875a2_734
not annotated","digesta","tissue","-4.02 **",17.9179025506354
"212","all","type","digesta_v_tissue","RP_pos_295_12918a3_239",NA,NA,"good_msms",2.77142449616573,0.000854799154748262,"RP_pos_295_12918a3_239
not annotated","digesta","tissue","2.77 ***",19.1942193660592
"213","all","type","digesta_v_tissue","RP_pos_295_26382a10_084",NA,NA,"good_msms",-3.41112481289189,0.0299867882535976,"RP_pos_295_26382a10_084
not annotated","digesta","tissue","-3.41 *",25.3050005994796
"214","all","type","digesta_v_tissue","RP_pos_296_14655a10_094",NA,NA,"good_msms",2.01648642423759,9.54492335677815e-08,"RP_pos_296_14655a10_094
not annotated","digesta","tissue","2.02 ***",19.7271905830521
"215","all","type","digesta_v_tissue","RP_pos_297_27914a11_287",NA,NA,"good_msms",-5.51744771313295,0.000408904894490937,"RP_pos_297_27914a11_287
not annotated","digesta","tissue","-5.52 ***",24.5108932433807
"216","all","type","digesta_v_tissue","RP_pos_297_27933a10_331",NA,NA,"good_msms",-2.00502475631697,0.000296879960957739,"RP_pos_297_27933a10_331
not annotated","digesta","tissue","-2.01 ***",26.9546585386776
"217","all","type","digesta_v_tissue","RP_pos_298_0972a2_753","5'-Methylthioadenosine","C11H15N5O3S","curated",2.94631248744788,1.13894788205713e-08,"RP_pos_298_0972a2_753
5'-Methylthioadenosine","digesta","tissue","2.95 ***",22.4623294901292
"218","all","type","digesta_v_tissue","RP_pos_298_17664a2_95",NA,NA,"good_msms",-1.14424360671075,0.0442100628111887,"RP_pos_298_17664a2_95
not annotated","digesta","tissue","-1.14 *",17.4272983529649
