"","category","contrast","MAG","lowest","taxonomy","log2FoldChange","padj","baseMean"
"113","diet","control_v_AcGGM","MAG113","g__Prevotella (1)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella",-1.39741542445048,0.486556193034096,436000.952992532
"114","diet","control_v_AcGGM","MAG114","g__Eubacterium_R (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R",0.785300114308523,0.803059784135937,100600.084007104
"115","diet","control_v_AcGGM","MAG115","g__COE1 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1",0.633532223987375,0.75100601371425,115258.784502552
"116","diet","control_v_AcGGM","MAG116","s__Agathobacter sp900550545","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900550545",-1.56276866022445,NA,72338.5929773303
"117","diet","control_v_AcGGM","MAG117","g__UBA7867 (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7867",-4.22925920961557,0.00145325856415571,6146.44474400773
"118","diet","control_v_AcGGM","MAG118","g__Ornithospirochaeta (1)","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta",0.260613293932561,0.931862983408026,204611.379674002
"119","diet","control_v_AcGGM","MAG119","g__CAG-873","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873",-0.144496389196451,0.969089068346576,6631.12751886696
"120","diet","control_v_AcGGM","MAG120","g__Wujia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia",-0.522962241936741,0.867062957370965,20720.1318675395
"121","diet","control_v_AcGGM","MAG121","s__Alloprevotella sp004556745","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004556745",-0.479993015603412,0.80320462597676,852392.098735157
"122","diet","control_v_AcGGM","MAG122","g__HGM12545","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__HGM12545",0.250683284500181,0.900386105222432,4427.4173940732
"123","diet","control_v_AcGGM","MAG123","g__Butyribacter (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter",0.782448257967531,0.803059784135937,24053.3380285481
"124","diet","control_v_AcGGM","MAG124","g__SFTJ01","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01",-0.501935630990261,0.821205844622282,61339.3261982548
"125","diet","control_v_AcGGM","MAG125","s__Prevotella sp002251435","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251435",0.084437644376475,0.976091830296053,3369899.36517889
"126","diet","control_v_AcGGM","MAG126","s__W0P33-017 sp022768825","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017;s__W0P33-017 sp022768825",-0.323346938292817,0.917944695152476,1359650.81062325
"127","diet","control_v_AcGGM","MAG127","g__Scatovivens","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__Scatovivens",0.405266572446055,0.79259835322027,1664.57530673206
"128","diet","control_v_AcGGM","MAG128","g__OM05-12","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__OM05-12",-0.29420304249317,0.913422227636011,82582.5265195506
"129","diet","control_v_AcGGM","MAG129","g__Dysosmobacter (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter",0.57437910091961,0.753179968861369,50633.952341698
"130","diet","control_v_AcGGM","MAG130","s__Blautia_A sp018919065","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp018919065",1.40127263239186,0.303264192264161,38687.7585486246
"131","diet","control_v_AcGGM","MAG131","s__Onthomorpha sp004551865","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha sp004551865",-1.96096272791363,0.298737792999859,197647.794522309
"132","diet","control_v_AcGGM","MAG132","s__Prevotella copri_A","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A",0.893256794166106,0.812119370980086,6675448.30071265
"133","diet","control_v_AcGGM","MAG133","g__Pararoseburia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia",-1.3353507526239,0.407985828874423,16396.917581537
"134","diet","control_v_AcGGM","MAG134","g__UMGS363 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363",2.64222952093057,0.0390394021496049,108290.352798154
"135","diet","control_v_AcGGM","MAG135","s__Limisoma sp004561555","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp004561555",-1.97361731581907,0.189166578278384,26843.3157840067
"136","diet","control_v_AcGGM","MAG136","s__Clostridium sp000435835","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp000435835",-3.8421996041551,0.002646961732955,187016.642521574
"137","diet","control_v_AcGGM","MAG137","s__Alloprevotella sp004555425","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004555425",0.275701895221113,0.891589627268164,38240.0438151139
"138","diet","control_v_AcGGM","MAG138","g__Lachnospira","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira",-0.366179174386847,0.887068501659377,223639.479258702
"139","diet","control_v_AcGGM","MAG139","f__UBA1381 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381",1.11885793672811,0.556159206297084,62875.6347183748
"140","diet","control_v_AcGGM","MAG140","s__Acetatifactor intestinalis","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis",2.03384949803721,0.316592489973973,327195.911876699
"141","diet","control_v_AcGGM","MAG141","s__Faecalibacterium prausnitzii_M","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_M",-0.942080200920384,0.75100601371425,154034.236423333
"142","diet","control_v_AcGGM","MAG142","s__RGIG7179 sp016302925","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RGIG7179;s__RGIG7179 sp016302925",0.34409136040841,0.887068501659377,54099.3317672129
"143","diet","control_v_AcGGM","MAG143","s__Prevotella sp002299275","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002299275",3.23034138670834,NA,1067719.01954855
"144","diet","control_v_AcGGM","MAG144","g__CAG-245","d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245",1.02373909871987,0.80320462597676,297980.080727551
"145","diet","control_v_AcGGM","MAG145","g__Bulleidia (2)","d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia",0.527580229388288,0.888996699749036,86314.565457094
"146","diet","control_v_AcGGM","MAG146","s__UMGS1498 sp900552335","d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UMGS1498;s__UMGS1498 sp900552335",-2.23007408986799,NA,218700.604027824
"147","diet","control_v_AcGGM","MAG147","s__CAG-590 sp000431135","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__CAG-590 sp000431135",0.62009637916686,NA,27221.9326936034
"148","diet","control_v_AcGGM","MAG148","s__CAG-95 sp017622575","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp017622575",-1.67583957806147,0.357932143778604,180782.655181981
"149","diet","control_v_AcGGM","MAG149","g__Phascolarctobacterium_A (4)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A",-0.901249558923164,0.593444818393925,69189.1631409012
"150","diet","control_v_AcGGM","MAG150","g__Vescimonas","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas",0.201441138346929,0.931862983408026,38665.3814713688
"151","diet","control_v_AcGGM","MAG151","s__Ruminococcus_C sp000433635","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000433635",-4.85135669944507,NA,74728.8040757059
"152","diet","control_v_AcGGM","MAG152","s__Gemmiger sp004561545","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp004561545",1.89379918836288,0.452974387412492,413998.642090129
"153","diet","control_v_AcGGM","MAG153","s__Wujia sp900553925","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp900553925",-3.64707629120302,NA,81789.6830921533
"154","diet","control_v_AcGGM","MAG154","s__Lachnospira sp900316325","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp900316325",-2.2869944156262,NA,92785.7915096099
"155","diet","control_v_AcGGM","MAG155","s__UBA11957 sp945827805","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11957;s__UBA11957 sp945827805",-1.66249893403342,0.303264192264161,141023.406058638
"156","diet","control_v_AcGGM","MAG156","s__Mitsuokella jalaludinii","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella jalaludinii",-5.27146353099898,NA,45766.0242606121
"157","diet","control_v_AcGGM","MAG157","s__Agathobacter sp900317585","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900317585",-2.83961819226228,NA,196883.212317268
"158","diet","control_v_AcGGM","MAG158","s__Faecalibacterium prausnitzii_E","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E",-1.95152917792041,NA,327543.352876698
"159","diet","control_v_AcGGM","MAG159","s__Agathobacter sp900549895","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900549895",-3.03434103925379,NA,112561.751312138
"160","diet","control_v_AcGGM","MAG160","s__Phascolarctobacterium_A sp900553055","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900553055",-0.230079247428111,0.955860609164478,96971.4076833892
"161","diet","control_v_AcGGM","MAG161","s__Alloprevotella sp022772475","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp022772475",-1.15385909317573,0.599214642478137,89940.2793098728
"162","diet","control_v_AcGGM","MAG162","s__Prevotella sp022788105","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp022788105",-2.29359593064149,NA,59417.6435448483
"163","diet","control_v_AcGGM","MAG163","s__CAG-485 sp004553095","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp004553095",-0.904290092224874,0.75100601371425,172490.85552029
"164","diet","control_v_AcGGM","MAG164","s__CAG-485 sp900321585","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp900321585",-0.22501371276908,0.960245478829625,127680.601686494
"165","diet","control_v_AcGGM","MAG165","s__SFTJ01 sp004557385","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp004557385",-2.70948946243434,0.0734356942612153,103292.417946069
"166","diet","control_v_AcGGM","MAG166","g__Ruminiclostridium_E (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E",-5.51923265280398,0.000205512796005534,266708.008236098
"167","diet","control_v_AcGGM","MAG167","g__Pararoseburia (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia",-3.69905388350259,0.00574062998809139,56074.5200419812
"168","diet","control_v_AcGGM","MAG168","s__UBA4372 sp900766785","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900766785",-0.510102101813109,0.848832146407638,654113.76410362
"169","diet","control_v_AcGGM","MAG169","s__Phascolarctobacterium_A sp004558595 (1)","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp004558595",-0.715544964544302,0.79259835322027,300631.655621472
"170","diet","control_v_AcGGM","MAG170","s__Acetatifactor sp022769665","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp022769665",-2.99213849924167,0.017744779236633,232667.229173216
"171","diet","control_v_AcGGM","MAG171","s__Cryptobacteroides sp004552115","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp004552115",0.326997051697377,0.893540296176486,384686.222583665
"172","diet","control_v_AcGGM","MAG172","s__Eubacterium_F sp022769325","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp022769325",-0.623974686295798,0.879661219489774,180542.072911579
"173","diet","control_v_AcGGM","MAG173","s__Limosilactobacillus reuteri","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri",-0.434824703027607,0.885312294531973,142532.003493979
"174","diet","control_v_AcGGM","MAG174","g__CAG-882 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882",-3.8902844831911,0.00193092872132222,44981.6515955685
"175","diet","control_v_AcGGM","MAG175","s__UBA1436 sp945483375","d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__UBA1436 sp945483375",-9.93439049079459,NA,99653.6708348756
"176","diet","control_v_AcGGM","MAG176","s__Treponema_D sp016293005","d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp016293005",-7.21670070895415,4.86662008588446e-06,109307.176745283
"177","diet","control_v_AcGGM","MAG177","s__RUG115 sp022766245","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115;s__RUG115 sp022766245",-1.53431827084169,NA,107253.79861302
"178","diet","control_v_AcGGM","MAG178","g__Dysosmobacter (4)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter",-3.00054985350508,0.00980644438509099,138592.360201795
"179","diet","control_v_AcGGM","MAG179","g__UBA7867 (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7867",-2.6085204485234,0.316592489973973,9040.13762300842
"180","diet","control_v_AcGGM","MAG180","g__Phocaeicola (1)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola",-4.62352644495013,0.000158779529800921,79574.1247295218
"181","diet","control_v_AcGGM","MAG181","s__Parabacteroides sp004562445","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp004562445",-0.929535939534765,0.717531503141631,282730.41154823
"182","diet","control_v_AcGGM","MAG182","g__UBA1221","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA1221",-1.3099636203512,0.75100601371425,59317.781631028
"183","diet","control_v_AcGGM","MAG183","g__Ruminococcus_D","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D",-0.396377774170344,0.913422227636011,75315.4901547014
"184","diet","control_v_AcGGM","MAG184","g__Faecousia (2)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia",-3.56235760501013,NA,107986.973875493
"185","diet","control_v_AcGGM","MAG185","g__Roseburia (1)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia",0.849051245462566,0.803059784135937,664533.842930999
"186","diet","control_v_AcGGM","MAG186","s__Gastranaerophilus phascolarctosicola","d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Gastranaerophilus;s__Gastranaerophilus phascolarctosicola",-2.72112635355676,0.217047063989737,113971.794110199
"187","diet","control_v_AcGGM","MAG187","s__Cryptobacteroides sp945874155","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp945874155",-1.19517170741847,0.576385053590968,1017716.72480151
"188","diet","control_v_AcGGM","MAG188","s__W0P33-017 sp022773965","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__W0P33-017;s__W0P33-017 sp022773965",-1.56133436227582,0.155372814505465,718779.218841223
"189","diet","control_v_AcGGM","MAG189","s__UBA71 sp016296195","d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__UBA71 sp016296195",-0.84467348857516,0.717531503141631,85010.3986208983
"190","diet","control_v_AcGGM","MAG190","s__UBA4334 sp016302435","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334;s__UBA4334 sp016302435",-2.22284215118745,0.144487550109446,245025.743614983
"191","diet","control_v_AcGGM","MAG191","s__Cryptobacteroides sp004555145","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp004555145",-3.07695329532869,0.00677664097796123,114041.037127383
"192","diet","control_v_AcGGM","MAG192","s__Anaerovibrio sp900548165","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio;s__Anaerovibrio sp900548165",0.802192476063805,0.848303807773307,433153.163287585
"193","diet","control_v_AcGGM","MAG193","g__Anaerovibrio","d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio",1.67433113811645,0.531846574815191,604207.677298334
"194","diet","control_v_AcGGM","MAG194","g__UBA10281","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281",-1.2210343977279,0.625505503823074,49426.679147943
"195","diet","control_v_AcGGM","MAG195","g__UBA7862","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7862",-2.19575759538034,NA,16615.1095851143
"196","diet","control_v_AcGGM","MAG196","g__UBA7185","d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185",-0.382195855908237,0.879661219489774,86234.7251623027
"197","diet","control_v_AcGGM","MAG197","g__Ventricola","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Ventricola",-0.475148954362761,0.885734408239746,71097.297243969
"198","diet","control_v_AcGGM","MAG198","s__Mediterranea sp945879145","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea sp945879145",-1.29486697409699,0.499972725728512,97353.814957905
"199","diet","control_v_AcGGM","MAG199","s__CAG-873 sp945829225","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__CAG-873 sp945829225",-4.32728498671877,0.00120934184165503,21785.4890550746
"200","diet","control_v_AcGGM","MAG200","g__CAG-882 (3)","d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882",-1.67690263306874,0.303264192264161,85089.3468621674
