,X1_hostT
LRRC28,0.0009590308702329825
MEF2A,-0.0004008390637431497
LYSMD4,0.05484782340341403
ADAMTS17,0.005629741572762026
CERS3,-0.11287888040774449
LINS1,-0.14450226780729894
ASB7,-0.08838476123754363
LOC106509040,-0.07270701953184595
LOC106509041,-0.09561083873450082
ALDH1A3,-0.2006684974718977
LRRK1,0.12102187382050117
CHSY1,-0.07287185676742278
SELENOS,-0.07150270464383075
GABRB3,-0.15856230074734098
ATP10A,0.14240786745022688
UBE3A,-0.1462300974022567
LOC106509042,-0.07401227239877345
NDN,-0.20425433623013395
MAGEL2,-0.06317584689249653
MKRN3,-0.05235999945883914
CHRNA7,-0.12230969514073377
OTUD7A,0.08217329610775875
KLF13,-0.058398042519947846
LOC102164789,0.011320583970851401
LOC110261527,0.161959954447382
MTMR10,0.1566002432738606
FAN1,-0.05520945880185474
MPHOSPH10,-0.19932937665661649
MCEE,-0.22174134160053716
APBA2,-0.04775822046797854
FAM189A1,-0.14325690027688393
NSMCE3,0.018309156125417236
TJP1,0.06189189988745185
TARSL2,-0.05272657320507593
TM2D3,0.0013043694018524815
PCSK6,0.12709482027805957
SNRPA1,-0.17681460843286279
CTDP1,0.19071894735883776
NFATC1,0.18360958422457646
ATP9B,0.0597622813118129
SALL3,-0.09304476118239965
GALR1,-0.12966782039010127
MBP,0.14383427253907824
ZNF236,-0.1492600603995594
LOC102160197,-0.06374899999838832
LOC106509046,0.1272348821241257
LOC102168188,-2.748831739664758e-32
LOC102157619,-0.10655916257832113
ZNF516,0.12697194651824556
TSHZ1,-0.16644783636942584
ZADH2,0.11889237610423592
ZNF407,0.12810257043061984
CNDP1,-0.044012831871291035
CNDP2,0.0059460740731836215
C1H18orf63,-2.748831739664758e-32
CYB5A,-0.15419992335745397
TIMM21,-0.2056790382267745
FBXO15,0.2054266479471016
LOC110261590,-0.03675979306879115
NETO1,-0.20534569795017993
CBLN2,-0.13422825349014544
LOC100517320,-0.008803938504496706
LOC106509052,0.08895475713497145
SOCS6,0.008324299021872372
RTTN,0.0962876168860851
CD226,-0.02660029520666616
LOC110261609,0.10299007728829042
DOK6,0.09042768904041988
LOC102162853,0.014524451309291385
CCDC102B,-0.047758220467978535
TMX3,-0.1427579525908437
LOC110261617,-0.04775822046797854
DSEL,0.08048997271833219
CDH19,-0.07628618702052482
CDH7,-0.04684664914447478
LOC100156248,0.014016445280108852
SERPINB10,-0.2211451707414325
SERPINB2,-0.0009459745567702398
LOC100153783,-0.08234449007769037
SERPINB7,-0.06629606819602754
SERPINB11,0.10208305603250341
SERPINB5,-0.15553273346254887
VPS4B,-0.0505650720572043
KDSR,0.20172282383969733
BCL2,-0.09180007725295859
LOC110261644,-2.748831739664758e-32
LOC110261643,0.04500522641141824
PHLPP1,-0.1868195792772856
ZCCHC2,-0.2187783683995528
TNFRSF11A,-0.09399775500280043
KIAA1468,-0.07615789340365273
PIGN,-0.0804024798136683
RNF152,0.09901352040368921
CDH20,-0.07684340820112856
LOC102165284,0.23862085145085526
LOC110261667,-0.1274540118233628
PMAIP1,0.012686219006720656
LOC110261681,-0.047758220467978535
CCBE1,0.010001835590254443
LOC106509065,-0.008803938504496706
LMAN1,-0.11885835193171401
CPLX4,0.034464483792137
GRP,-0.12674561653915076
SEC11C,0.08846599621612965
LOC100627702,-0.13563203718915487
ZNF532,-0.10298947822020989
MALT1,-0.1596846937866788
ALPK2,0.09128703374496597
LOC106509068,-0.04684664914447478
LOC110256838,-0.12830720931769585
NEDD4L,0.06622241658951285
LOC102157644,-0.047758220467978535
ATP8B1,-0.17407634107528758
LOC110261747,-0.050313361054664274
SLC51B,-0.08026369207015194
RASL12,-0.21934480516846874
UBAP1L,-0.06714605667591711
PDCD7,-0.0759472979975677
CLPX,-0.08566806987021822
LOC106506879,0.19004390991858042
CILP,-0.022548353792980896
PARP16,-0.05993706328392595
IGDCC3,-0.08990939990653217
IGDCC4,0.025733087621636216
DPP8,-0.03435754864268005
HACD3,0.06795558091272164
INTS14,0.15735047271169197
SLC24A1,-0.039723672687513964
DENND4A,-0.10217253449506017
LOC110261793,-0.14532102626160828
RAB11A,0.023634219457486998
MEGF11,0.19510705102067305
LOC110261940,-0.22893204934950748
DIS3L,-0.23926919026634036
TIPIN,-0.20004496685642403
MAP2K1,0.06138682105722042
SNAPC5,0.11332406316215463
RPL4,-0.18719657179555538
ZWILCH,-0.23384058015562473
LCTL,0.01935523097293604
SMAD6,0.15288682467654682
LOC102161686,0.03798367408027831
LOC110261941,-0.07688325943016136
SMAD3,0.0019457502689234074
AAGAB,0.15841106065450078
IQCH,-0.12745401182336283
LOC110261942,0.23862085145085513
C1H15orf61,-0.1455148372140453
MAP2K5,0.1292533466952827
SKOR1,-0.1457382768565485
LOC106509076,-0.031071520564856646
PIAS1,-0.056886087374169676
CALML4,0.11466915783387469
CLN6,-0.09407085643629085
FEM1B,-0.22002681174599265
ITGA11,0.1398099252104696
LOC110257006,-2.748831739664758e-32
CORO2B,-0.07238349442000169
LOC106509078,-0.12745401182336286
ANP32A,-0.2184100348737278
NOX5,0.1262991702469494
LOC110261967,0.02090888766493002
LOC102161781,-0.04775822046797854
GLCE,0.1352112932231272
PAQR5,0.19732036607256054
KIF23,0.08342940463724123
LOC106509080,-0.031116770454261398
RPLP1,0.10740717373088583
LOC100626276,-0.133958286206197
TLE3,0.13270772345723475
LOC110262000,0.0471937810046863
UACA,0.09650345653410015
LARP6,0.14243403490903012
LRRC49,0.0702609192990004
THSD4,0.08950562373083373
NR2E3,-0.07005652800601925
MYO9A,-0.10175841041943076
SENP8,-0.08276875981086967
LOC100627175,0.16610156609348206
LOC100627270,0.13342038604906345
GEMIN2,-0.14639840652758243
TRAPPC6B,-0.013548468370616337
PNN,0.11097462047544843
MIA2,0.1860945918343955
FBXO33,-0.18052002829916533
LOC102162695,0.19704200758918758
LOC110256865,-0.12745401182336283
LOC110262060,0.043696582028615726
LOC110262063,-0.12745401182336283
LOC106509094,-2.748831739664758e-32
LOC110262077,-0.04775822046797855
LRFN5,-0.016358751812983838
C1H14orf28,0.07404810772481203
KLHL28,-0.2318365490829206
TOGARAM1,-0.09613180413236581
PRPF39,-0.01434311727940254
FKBP3,-0.138535624068094
FANCM,0.20545825427042158
MIS18BP1,-0.2438476360689369
LOC110262095,-2.748831739664758e-32
LOC110262096,-0.1274540118233628
MDGA2,0.03804263496842834
RPS29,-0.11184366052678799
LOC102723301,0.017564223447650303
LRR1,-0.18938211673040325
RPL36AL,-0.07107380204586408
MGAT2,0.07167263203943948
DNAAF2,-0.07584400459351079
LOC110262104,0.09898145007490598
POLE2,-0.04617918096411952
KLHDC1,-0.22941136321987798
KLHDC2,-0.09016730109148133
NEMF,-0.09314417737327414
ARF6,0.11125530884151968
LOC110262124,0.043696582028615726
LOC102159522,-0.08998359989569385
LOC110262125,-0.1627330874971911
VCPKMT,0.07586639670901744
SOS2,0.03736689618528552
L2HGDH,-0.08018626799676087
ATP5S,-0.04776785599430387
CDKL1,-0.1900145017046917
LOC110262144,-0.04684664914447478
LOC110262146,-0.0697469577142295
MAP4K5,-0.09464076454091995
ATL1,0.11347470406323931
SAV1,-0.22080415174257279
NIN,-0.04974978734867522
ABHD12B,-0.16283659550133808
PYGL,-0.0039006582712491356
TRIM9,-0.2159298472062755
TMX1,-0.11660174448217092
LOC102162767,-0.05145461353915806
FRMD6,0.06095081121941127
GNG2,-0.21273026016164576
C1H14orf166,-0.03630378502501112
NID2,-0.1422817829598458
PTGDR,-0.11363304010837326
PTGER2,-0.07834872357435729
TXNDC16,-0.09676367839876082
GPR137C,-0.2019662347824119
ERO1A,-0.1772581145211674
PSMC6,-0.1349613707502154
STYX,-0.13211231671250945
GNPNAT1,-0.18990045885295248
FERMT2,-0.20215135802404416
LOC106509109,-0.04684664914447477
DDHD1,0.023983077641115902
LOC110262205,-0.04684664914447479
BMP4,-0.15024997962086373
LOC102167290,-0.046846649144474777
CDKN3,0.08551516919643923
CNIH1,-0.14311037657756273
GMFB,-0.12182317484138047
CGRRF1,-0.13468853473087194
SAMD4A,0.12419537957738266
LOC106509117,-0.07584736923853627
GCH1,0.06015974146452219
WDHD1,-0.0490568976111987
SOCS4,-0.22859320339695294
LOC110262208,0.15552371708688206
LOC110262207,0.16705819561455773
MAPK1IP1L,0.05140072358362058
LGALS3,0.18901529808471948
DLGAP5,-0.2436359052666806
FBXO34,0.12790170017660166
ATG14,0.16783289288848688
TBPL2,0.003071789792021218
LOC110262228,-0.12891967034538732
KTN1,-0.11637890606940904
LOC102160535,-0.06839184432540879
PELI2,-0.07428204598299097
TMEM260,0.01684872985007701
OTX2,-0.11720423443989905
LOC102161687,-2.748831739664758e-32
LOC106509119,-0.10748838501009643
EXOC5,-0.14448397583646402
AP5M1,-0.008543412307010612
LOC110262249,0.01632474977550081
NAA30,0.20583711253310583
C1H14orf105,-0.22053669707411394
SLC35F4,-2.748831739664758e-32
C1H14orf37,0.0072385649393071835
ACTR10,-0.13284868131355268
TRNAK-CUU,-2.748831739664758e-32
PSMA3,-0.19596251458168396
LOC102165044,0.06449651466553415
ARID4A,-0.18592958738733306
TOMM20L,0.22605167529660938
TIMM9,-0.00798348595438142
KIAA0586,-0.0711161868642289
LOC110262272,-0.04294015404577006
DACT1,-0.21322304594783797
LOC106509123,0.018743662615855985
LOC110257018,-0.12745401182336283
LOC102167516,0.22490113276155346
DAAM1,0.022745827712543097
LOC102167425,0.03986868904830228
GPR135,-0.1274540118233628
L3HYPDH,-0.09964344900072115
JKAMP,-0.12190507712222026
CCDC175,-2.748831739664758e-32
RTN1,-0.1338161041645076
LOC100622535,-0.13643957097530804
PCNX4,-0.17230578637380295
DHRS7,-0.14009540143445506
LOC110259569,0.17103456789207566
PPM1A,0.030775054195781013
SIX6,-0.10482580732637203
LOC110255392,-0.12322392467974183
SIX1,0.11378993292499126
SIX4,-0.016734872494653386
MNAT1,-0.0203433426555802
TRMT5,0.04383746301713198
SLC38A6,0.14345702841479432
TMEM30B,0.009886323267724956
PRKCH,0.10354666470306026
HIF1A,-0.1856140020252792
SNAPC1,-0.1803789275843595
SYT16,-0.053418519396514506
LOC110255403,-0.07961541165687328
LOC100359361,-0.04775822046797854
ISG20,0.23811752730268848
AEN,-0.09656953113960345
DET1,-0.023414535528158448
MRPS11,-0.1506095723788194
MRPL46,-0.1961565192994582
NTRK3,-0.11112039704540201
AGBL1,0.15205218708929127
ESR2,0.1648218854814873
SYNE2,-0.026044815772830035
LOC106509133,-0.1137365685391292
SGPP1,-0.007315464725034193
WDR89,-0.23763476098073633
PPP2R5E,-0.050609840794104535
RHOJ,-0.16923538287484513
KCNH5,-0.16182146088076055
LOC102166000,-0.04775822046797855
EQTN,-2.748831739664758e-32
LOC102166359,-0.1428695750774767
TEK,0.05689227880377949
IFT74,0.03766319884897492
LRRC19,-0.06609840997753172
PLAA,0.1605956057687598
LOC102163685,-0.18215648060853284
CAAP1,-0.1237430296803673
LOC110255429,-0.1274540118233628
LOC110259585,-0.008803938504496706
TUSC1,-0.1467060815263756
ELAVL2,-0.20478117550923036
LOC106506935,-0.12745401182336283
DMRTA1,-0.2305140709260569
LOC110255439,0.2194812374144416
LOC106509137,0.209731705989252
LOC106509136,-0.22703858745367209
CDKN2B,0.13195308814736256
P14ARF,-0.16258286375506154
MTAP,-0.15630860160255905
IFNE,-0.04684664914447479
LOC100155760,-2.748831739664758e-32
LOC100737904,-0.1274540118233628
IFN-DELTA-8,0.043696582028615726
IFN-OMEGA-7,-2.748831739664758e-32
IFN-OMEGA-4,-2.748831739664758e-32
IFN-OMEGA-3,-0.16625038160907568
IFN-ALPHA-8,0.03718685735568972
LOC100156936,0.17103456789207566
IFN-DELTA-2,0.04619795429993029
IFNA1,-2.748831739664758e-32
KLHL9,-0.14840482868637675
LOC106509142,0.15985752144340942
LOC110255453,-0.02183065684127263
IFN-ALPHA-16,-0.05145461353915809
IFN-ALPHA-15,-0.06869283814009383
IFNB1,0.15634903599223532
HACD4,0.11299161991459115
FOCAD,-0.23410034696318005
MLLT3,-0.015501566782443237
SLC24A2,-0.04775822046797853
RPS6,-0.18340041976405447
DENND4C,0.14709554964800084
PLIN2,0.07183264493698435
LOC100737553,0.0025720143006996623
HAUS6,0.11431406067410016
RRAGA,-0.05072522427318536
ADAMTSL1,0.24070234118383604
SH3GL2,0.11034094022621412
CNTLN,-0.1401377388516298
LOC106509163,-0.148451165727192
BNC2,-0.18874381163414178
LOC110255487,-0.024675560388040606
LOC110255490,-2.748831739664758e-32
LOC102162053,-0.12745401182336283
CCDC171,-0.15223467192630108
PSIP1,-0.054743412034401626
SNAPC3,-0.23154547190942604
LOC102162768,0.18236728338368247
TTC39B,-0.07842226547814354
FREM1,-0.23973495513822152
CER1,0.19287051512599435
ZDHHC21,-0.19363249974488372
LOC100514506,-0.08490848677490259
NFIB,-0.058695891779014325
LOC106509171,-0.05145461353915806
MPDZ,-0.07270493840509991
LOC106509174,-0.04775822046797854
LOC102165237,-0.23470348547247288
LURAP1L,0.13201436801017571
LOC102164767,-0.047758220467978535
PTPRD,-0.039998979142493535
TMEM261,0.14773625336538782
KDM4C,-0.2510638512432034
GLDC,0.1773170149241718
UHRF2,0.04676446797092913
IL33,-0.12944503834923646
TRNAG-CCC,-0.05145461353915805
RANBP6,-0.13572328097487507
KIAA2026,-0.11200864328233033
MLANA,-0.008803938504496713
ERMP1,-0.14099737841792603
RIC1,-0.11352068248037081
PDCD1LG2,-0.20174811528015835
CD274,-0.20678727853853754
PLGRKT,0.09236599188704162
RLN2,-0.04775822046797854
JAK2,0.2070562007282623
RCL1,0.17772003891958893
MIR101-1,-0.13599531769623457
LOC106509181,0.2386208514508552
AK3,-0.20065387459532347
CDC37L1,-0.2063386725000037
SPATA6L,0.17464119568942815
SLC1A1,0.10834860233191822
LOC110256886,-0.12745401182336283
GLIS3,0.11204723440454056
RFX3,-0.044820303797774005
LOC106509183,-0.16113606689796472
PUM3,-0.17237499088496333
VLDLR,-0.06659095461135627
LOC100737021,-0.11599331147420174
LOC110255636,-2.748831739664758e-32
LOC110255639,-0.0468466491444748
SMARCA2,-0.11054091229415292
DMRT2,0.04369658202861573
DMRT1,-0.06841384967608403
KANK1,-0.2334326010054636
DOCK8,0.061419874650793266
LOC100156293,0.06219640747579684
PGM5,-0.09067985398918248
TMEM252,0.006045161453755124
PIP5K1B,0.09156327478442192
FAM122A,-0.16969910686122203
FXN,-0.21922385565298474
TJP2,0.07089754685225783
LOC110255668,-0.04775822046797854
FAM189A2,0.057509006642420445
APBA1,-0.14467682184635808
PTAR1,0.09269905275306324
C1H9orf135,-0.14059896336871358
MAMDC2,-0.10623112489264126
SMC5,-0.25577287090700046
KLF9,-0.09864198037487883
TRPM3,-0.16595838035493846
TMEM2,0.1661771884392032
LOC110255687,0.00878258545519403
LOC110255688,0.23862085145085518
ABHD17B,0.04988236370614332
C1H9orf85,0.07626463764274821
C1H9orf57,0.23862085145085513
GDA,-0.09441047723889746
ZFAND5,0.07228097291336458
TMC1,0.19785250893870665
ALDH1A1,0.0669129977868889
ANXA1,-0.10075647079542621
LOC110257038,-0.008803938504496706
LOC110257039,-0.12745401182336283
RORB,-0.023446301312402662
TRPM6,0.24261013344954047
C1H9orf40,-0.12658932264721762
CARNMT1,-0.2533461289155999
LOC106507622,-0.1446670791709046
NMRK1,-0.16053115401808332
OSTF1,-0.10906545960821143
PCSK5,0.11545255664377387
RFK,0.001989763178741092
LOC110255722,-0.12760167696677258
GCNT1,0.07299468397725255
PRUNE2,-0.17914807257667734
LOC110255742,0.2245042458571734
VPS13A,-0.01983808335870821
LOC106506974,-0.06800257728964483
GNA14,0.1024908230009281
GNAQ,0.04246472166025454
CEP78,-0.14602820150666093
PSAT1,0.006647147068457756
LOC106509192,-0.12745401182336283
TLE4,0.04815221159476228
LOC106509194,0.2470229755104293
LOC102162974,-2.748831739664758e-32
LOC102163669,-0.07479528834292819
TRNAV-UAC,-0.12943742483507342
LOC100524475,0.07594437431806765
SPATA31D1,0.042628935428647055
LOC110255297,-0.1308430215607834
LOC100525024,-0.16585985982191903
FAM205C,0.14108265478981497
PHF24,-0.20242831242353448
DNAJB5,-0.17915382987151846
C1H9orf131,-0.007921661761177402
VCP,0.19742748317563494
FANCG,-0.199762693910892
PIGO,0.08877582672730454
STOML2,-0.047564996596777376
FAM214B,0.1220135320349636
UNC13B,0.18974025633126873
LOC100156421,-0.12481778016863762
RUSC2,0.00781108301626918
FAM166B,-0.13737655700360335
TESK1,-0.05064450602969395
CD72,-0.025787272955730495
LOC110255822,-0.05145461353915806
SIT1,0.019712041456114174
LOC106509199,0.010329251970858828
CCDC107,0.0701498863600807
ARHGEF39,-0.17384414421635158
CA9,-0.17191333506438938
TPM2,-0.21684481251780777
TLN1,0.09553087514605484
CREB3,0.1905393858854783
GBA2,0.09881540238914384
RGP1,0.12263136660726204
NPR2,0.25509103689758583
SPAG8,-0.07284583599478726
HINT2,-0.008642100948901478
FAM221B,-0.20817842884614735
TMEM8B,-0.1950516943700258
LOC100152003,0.1558165141856564
HRCT1,0.05959428341290107
LOC100514147,0.07932325564576509
LOC100519461,-0.051454613539158055
RECK,-0.036097068290136966
GLIPR2,-0.0152443595484225
CLTA,0.01355397757323576
LOC110255880,-0.047758220467978535
GNE,0.21433344855572736
RNF38,0.12253819194620036
MELK,-0.22683592070294073
PAX5,-0.11455472984721651
ZCCHC7,-0.20243039534471768
GRHPR,0.029966054991149918
ZBTB5,-0.021142776554514964
POLR1E,-0.25040427905178253
FBXO10,0.013949380225928919
TOMM5,0.0554872193913627
FRMPD1,0.15802882508632005
TRMT10B,-0.19981406368136462
EXOSC3,0.19048994284622117
DCAF10,-0.1753372248474905
SLC25A51,-0.19687915208521672
SHB,-0.09320912469666459
ALDH1B1,-0.15048279305326245
IGFBPL1,-0.0038914594197902996
LOC102168060,0.15180123699211057
CCDC180,0.032175388306947286
TDRD7,0.24182491146670376
TMOD1,-0.18236303739743032
TSTD2,-0.23667121951104553
NCBP1,-0.13843272033089613
XPA,-0.1733929310643644
FOXE1,-0.04775822046797853
TRMO,-0.011800817054891919
HEMGN,-0.03712336341731347
ANP32B,-0.18162628732983985
NANS,-0.17487398329928067
TRIM14,-0.11075977991384564
CORO2A,0.1721256078194102
TBC1D2,-0.09588732557202963
GABBR2,-0.05644121757894015
ANKS6,-0.1419552333340139
GALNT12,0.18916787484888348
LOC106509211,-0.17183515078973957
COL15A1,-0.06931640509650833
TGFBR1,-0.08714060949734273
ALG2,-0.05008481727004454
SEC61B,-0.14259153062118363
LOC106509214,-0.1501513455915833
NR4A3,-0.03786667020958587
STX17,0.036412258218021576
ERP44,0.000901579848257214
INVS,-0.23213264381743043
TEX10,-0.22281549261583267
MSANTD3,0.10775880603658564
TMEFF1,-0.24470784655353123
CAVIN4,0.04369658202861573
LOC110255983,0.10341835245284539
PLPPR1,0.0385374479174939
LOC100515185,0.23862085145085513
LOC110255995,-2.748831739664758e-32
LOC110255172,-2.748831739664758e-32
LOC102158534,-0.04684664914447479
MRPL50,-0.008818416380523775
ZNF189,0.0055109238888946255
ALDOB,-0.030791087399431823
TMEM246,0.044462615974110234
LOC102167599,-0.20143070225845633
RNF20,0.2109626827995133
GRIN3A,-0.04775822046797855
CYLC2,-0.12745401182336283
SMC2,0.012326120038680229
LOC106509221,-0.04775822046797854
LOC100739708,-0.051454613539158076
LOC100155308,0.2386208514508552
LOC100154081,-0.1630114636149167
LOC106509227,-0.13634989055756846
LOC100739365,-0.09500509978011581
ABCA1,-0.046762828145805485
LOC106509228,0.04369658202861572
LOC110256014,-0.12745401182336286
SLC44A1,-0.02592580396533288
FSD1L,-0.00021415325194867885
FKTN,-0.1832705036296135
LOC100522117,-0.05145461353915806
TAL2,-0.04775822046797853
TMEM38B,-0.05460287951589889
LOC110256021,0.23862085145085526
ZNF462,-0.0818173111186564
RAD23B,-0.175090265760678
KLF4,0.22391086403407867
LOC110256027,0.07482871402490009
LOC102165800,-0.008803938504496706
ACTL7A,-0.12745401182336286
FAM206A,-0.2572266253979219
ELP1,-0.2330087120999842
CTNNAL1,-0.12659982925397414
LOC102166967,-0.21868800351243206
TMEM245,0.18745630107066305
MIR32,0.2386208514508552
FRRS1L,0.07649995774855413
EPB41L4B,0.21692852883682634
LOC102164626,0.026761742958281987
PTPN3,0.032673313284470845
LOC110256044,-0.07328115470603445
PALM2,-0.04775822046797854
AKAP2,-0.14807099945009466
LOC110256047,-0.03552795370050163
C1H9orf152,-0.1264436314512878
TXN,0.10887895653070892
TXNDC8,-0.042994047583162776
SVEP1,-0.002786749534709018
MUSK,-0.0406259463624713
LPAR1,-0.027737929234771114
LOC102160537,-0.028662994715388815
KIAA0368,0.04008978454733639
ZNF483,-0.14148206115165518
PTGR1,0.022247302775363256
LOC110256066,-0.10230892030503845
LOC100515643,-0.25855161533934745
GNG10,-0.15487517179934088
C1H9orf84,0.022470717638626465
UGCG,0.0217163367488252
SUSD1,-0.06183766591199332
PTBP3,0.021762909984186198
HSDL2,-0.0251308177424254
KIAA1958,-0.07857716281879357
INIP,-0.2514988788450413
SNX30,-0.15552052267066405
SLC46A2,0.0044186698593755465
LOC100516718,-0.04775822046797854
LOC110256075,0.2400663906099329
SAL1,0.20549453451100594
ZNF883,0.10723436548650395
ZFP37,0.2003884441746983
SLC31A2,0.017757380725572078
FKBP15,-0.06636425748350414
SLC31A1,-0.05351036501144896
CDC26,0.19155479086224697
PRPF4,0.2365599725984913
RNF183,0.09891076064231463
WDR31,-0.10116979616988864
BSPRY,0.1560152272033538
HDHD3,0.08545213732409854
ALAD,0.09136918104799449
POLE3,-0.11702567797200279
LOC110256105,-2.748831739664758e-32
C1H9orf43,0.14813831201826758
